customer_id,qtt_order,total_spent,
4911,62,72507.36,
4912,29,117275.68,
4913,168,131266.19,
4914,296,1209427.44,
4915,610,37984.56,
4916,7,335086.13,
4917,103,135976.79,
4918,51,247664.72,
4919,370,518828.58,
4920,12,23786.49,
4921,31,90517.46,
4922,54,74116.05,
4923,553,262308.07,
4924,94,429181.59,
4925,541,729096.29,
4926,12,782044.23,
4927,794,1341832.99,
4928,36,25339.04,
4929,83,304773.99,
4930,731,750603.21,
4931,166,125624.74,
4932,32,284502.55,
4933,176,142287.96,
4934,58,202093.83,
4935,89,142020.64,
4936,17,112621.39,
4937,58,30375.43,
4938,78,290193.3,
4939,8,74179.99,
4940,300,322290.69,
4941,19,37026.78,
4942,186,49152.85,
4943,18,363336.15,
4944,57,102577.52,
4945,156,278969.81,
4946,46,244753.11,
4947,10,101159.14,
4948,49,318534.84,
4949,22,28020.63,
4950,71,33553.8,
4951,70,84020.32,
4952,207,80012.74,
4953,82,575295.26,
4954,8,20534.77,
4955,776,373463.96,
4956,69,80483.04,
4957,282,236173.33,
4958,509,870428.28,
4959,96,342605.34,
4960,60,977976.66,
4961,26,71505.4,
4962,59,192214.11,
4963,78,32919.53,
4964,24,134792.52,
4965,4,432170.12,
4966,195,214055.82,
4967,88,84157.35,
4968,4,72481.54,
4969,29,13512.7,
4970,50,10889.02,
4971,117,98295.68,
4972,164,576501.94,
4973,120,854554.52,
4974,8,122204.05,
4975,392,137879.32,
4976,23,68602.94,
4977,14,107524.4,
4978,120,996417.93,
4979,197,229337.33,
4980,23,63579.36,
4981,40,1413363.28,
4982,9,9967.71,
4983,122,92287.18,
4984,75,309667.72,
4985,9,160229.93,
4986,36,150382.71,
4987,8,134152.81,
4988,48,47126.31,
4989,31,102105.51,
4990,143,61700.29,
4991,136,116398.17,
4992,63,168497.19,
4993,69,125937.02,
4994,31,144912.31,
4995,98,23930.85,
4996,97,1024026.19,
4997,85,83156.47,
4998,10,397244.78,
4999,117,826443.62,
5000,59,374643.3,
5001,147,153491.93,
5002,22,52445.5,
5003,77,95769.72,
5004,16,266197.74,
5005,90,50165.53,
5006,369,829232.23,
5007,49,717021.48,
5008,65,357610.71,
5009,52,535664.01,
5010,326,20698.62,
5011,129,53148.48,
5012,98,140248.62,
5013,280,43852.23,
5014,63,480221.34,
5015,6,67531.51,
5016,99,602850.47,
5017,17,33870.81,
5018,90,166193.44,
5019,262,350507.93,
5020,21,288314.52,
5021,0,17630.21,
5022,49,267363.16,
5023,28,123788.36,
5024,20,61049.94,
5025,23,33834.38,
5026,24,130643.39,
5027,19,84857.22,
5028,37,155588.96,
5029,220,365554.06,
5030,194,539427.71,
5031,111,334883.79,
5032,60,59209.46,
5033,90,258046.7,
5034,56,34039.66,
5035,91,25481.29,
5036,147,257192.86,
5037,21,106945.94,
5038,6,37101.46,
5039,117,683429.79,
5040,207,1390137.17,
5041,50,732391.35,
5042,330,98199.14,
5043,51,208847.28,
5044,7,26148.62,
5045,42,98921.19,
5046,13,69560.57,
5047,88,124993.74,
5048,27,142043.26,
5049,21,322680.1,
5050,29,39875.27,
5051,59,77951.36,
5052,97,813553.21,
5053,59,30284.58,
5054,14,160366.3,
5055,21,693515.92,
5056,280,187264.79,
5057,89,37884.97,
5058,80,13263.85,
5059,85,200226.21,
5060,4,108505.93,
5061,50,173481.84,
5062,45,130891.89,
5063,351,398043.03,
5064,42,244537.21,
5065,291,197785.85,
5066,5,9685.39,
5067,57,163504.32,
5068,19,158146.82,
5069,49,38798.05,
5070,44,378036.8,
5071,56,9691.17,
5072,20,105948.8,
5073,24,51897.3,
5074,410,186823.43,
5075,21,11742.49,
5076,23,172001.85,
5077,41,48620.2,
5078,39,114806.59,
5079,16,97605.17,
5080,116,913988.48,
5081,6,194450.1,
5082,24,140813.11,
5083,45,170340.79,
5084,10,23645.99,
5085,240,717101.62,
5086,25,85617.99,
5087,83,231485.07,
5088,14,20132.77,
5089,571,109869.21,
5090,12,94110.05,
5091,4,59839.14,
5092,59,124829.06,
5093,19,12065.47,
5094,94,202038.85,
5095,204,150250.66,
5096,95,256924.67,
5097,52,489210.78,
5098,25,92490.55,
5099,733,309701.04,
5100,14,238569.07,
5101,35,80038.85,
5102,106,222553.5,
5103,19,211561.66,
5104,119,70471.26,
5105,18,63243.3,
5106,12,137080.01,
5107,45,106415.43,
5108,30,27042.22,
5109,147,81439.07,
5110,38,271986.32,
5111,154,161889.17,
5112,59,30496.23,
5113,305,72421.36,
5114,131,316111.73,
5115,138,202210.63,
5116,305,130810.4,
5117,84,491276.09,
5118,63,63667.7,
5119,41,37262.04,
5120,40,429781.52,
5121,19,622236.78,
5122,381,1067352.98,
5123,35,247644.44,
5124,29,531461.33,
5125,143,135641.54,
5126,58,60561.35,
5127,93,202217.03,
5128,104,165700.62,
5129,30,111352.07,
5130,25,82894.64,
5131,49,181819.26,
5132,55,122539.17,
5133,55,129645.6,
5134,56,167129.69,
5135,33,238598.75,
5136,95,11615.37,
5137,513,203361.76,
5138,24,68606.71,
5139,91,41408.82,
5140,46,798519.1,
5141,25,74534.51,
5142,60,159154.64,
5143,33,97505.16,
5144,38,75446.89,
5145,48,63416.57,
5146,7,152088.62,
5147,37,61866.51,
5148,202,32328.74,
5149,26,198667.35,
5150,31,9945.54,
5151,18,9128.22,
5152,48,134124.45,
5153,82,120912.23,
5154,38,695774.01,
5155,65,94128.52,
5156,55,173680.07,
5157,93,407961.9,
5158,73,300856.28,
5159,206,105833.9,
5160,39,56454.44,
5161,43,167664.11,
5162,2,90325.99,
5163,70,175587.79,
5164,30,164949.12,
5165,5,11837.41,
5166,11,60828.27,
5167,293,264500.17,
5168,13,17732.91,
5169,141,121144.85,
5170,118,167932.91,
5171,44,147790.06,
5172,40,245565.71,
5173,93,482625.75,
5174,160,276067.93,
5175,52,295073.1,
5176,12,6103.4,
5177,67,125242.38,
5178,67,206004.46,
5179,27,294059.84,
5180,393,351155.34,
5181,19,102894.44,
5182,63,462040.02,
5183,12,392745.77,
5184,150,434168.67,
5185,2,103621.23,
5186,23,174646.92,
5187,150,945213.46,
5188,9,101703.73,
5189,99,997552.23,
5190,37,317065.33,
5191,61,254617.56,
5192,119,112178.39,
5193,86,91390.45,
5194,136,242566.87,
5195,59,103768.11,
5196,34,37228.68,
5197,159,75888.38,
5198,108,278521.82,
5199,182,527751.44,
5200,36,38822.7,
5201,34,358121.67,
5202,14,99936.53,
5203,74,71062.07,
5204,12,50194.95,
5205,24,120802,
5206,75,137001.82,
5207,5,115088.87,
5208,222,296460.67,
5209,337,271495.39,
5210,37,201347.17,
5211,174,1152541.56,
5212,81,135421.17,
5213,60,37683.7,
5214,5,18370.1,
5215,76,71489.88,
5216,80,102284.01,
5217,44,301856.84,
5218,46,777091.27,
5219,30,119761.87,
5220,50,592247.46,
5221,196,200986.64,
5222,28,18145.07,
5223,65,101061.14,
5224,36,228336.19,
5225,54,477298.37,
5226,13,102048.53,
5227,170,129957.5,
5228,10,125380.4,
5229,148,12494.54,
5230,15,49847.65,
5231,87,206570.52,
5232,6,64813.24,
5233,117,64882.35,
5234,15,91905.87,
5235,11,27500.65,
5236,93,172103.8,
5237,29,135378.15,
5238,203,25709.08,
5239,27,278274.77,
5240,26,253098.59,
5241,9,28834.7,
5242,246,20247.53,
5243,66,1924.74,
5244,24,46803.75,
5245,200,229423.76,
5246,34,586311.54,
5247,445,462662.58,
5248,57,176655.58,
5249,77,319311.13,
5250,267,1477719.63,
5251,44,1262062.16,
5252,105,56133.23,
5253,418,274148.63,
5254,74,239847.42,
5255,33,144571.08,
5256,4,16434.19,
5257,18,6359.66,
5258,127,190932.3,
5259,223,31194.81,
5260,168,15370.18,
5261,672,307873.61,
5262,9,54953.82,
5263,52,69423.88,
5264,248,649083.11,
5265,176,404481.51,
5266,20,15754.86,
5267,294,124504.47,
5268,51,261629.13,
5269,19,361683.09,
5270,20,13495.93,
5271,51,46653.94,
5272,50,340970.24,
5273,78,22947.09,
5274,31,95639.18,
5275,12,424576.29,
5276,102,137140.2,
5277,1,12353.25,
5278,27,82944.12,
5279,8,172350.66,
5280,22,534694.08,
5281,154,35317.59,
5282,36,38219.5,
5283,59,55859.43,
5284,63,1536001.39,
5285,4,53392.83,
5286,145,332954.91,
5287,19,718998.53,
5288,81,343963.85,
5289,5,94427.64,
5290,26,326086.87,
5291,42,156485.76,
5292,47,233485.76,
5293,47,273171.26,
5294,283,671348.8,
5295,47,207721.74,
5296,235,382334.26,
5297,46,48687.67,
5298,6,104939.66,
5299,773,86876.04,
5300,43,150026.57,
5301,139,54523.51,
5302,107,416675.2,
5303,171,126024.63,
5304,39,38533.17,
5305,12,629618.63,
5306,51,3767.32,
5307,375,134424.67,
5308,135,241064.21,
5309,9,23536.73,
5310,71,120551.59,
5311,15,22231.87,
5312,47,205126.69,
5313,217,150835.11,
5314,1,58325.81,
5315,154,503413.09,
5316,13,79935.37,
5317,219,162437.4,
5318,133,359557.72,
5319,31,229678.36,
5320,37,195787.79,
5321,25,193197.71,
5322,48,6450.83,
5323,34,4095.01,
5324,205,127500.72,
5325,25,71573.63,
5326,62,50893.13,
5327,95,129398.74,
5328,72,304060.19,
5329,137,97663.7,
5330,525,100988.59,
5331,60,566929.64,
5332,6,14780.87,
5333,106,569811.73,
5334,86,440605.43,
5335,194,184880.44,
5336,66,25558.04,
5337,52,160933.23,
5338,152,587411.66,
5339,65,146348.91,
5340,182,241759.63,
5341,32,76919.18,
5342,141,72250.18,
5343,36,5970.03,
5344,76,1087537.06,
5345,85,187567.73,
5346,48,778406.67,
5347,47,10443.53,
5348,205,97544.53,
5349,321,704004.07,
5350,48,210360.04,
5351,125,169443.67,
5352,21,347589.44,
5353,26,94970.96,
5354,55,52796.9,
5355,262,97690.11,
5356,269,130913.27,
5357,86,452973.15,
5358,81,150860.4,
5359,274,209675.4,
5360,134,246751.44,
5361,99,122860.94,
5362,15,110600.1,
5363,19,178590.86,
5364,94,311939.91,
5365,110,215826.54,
5366,67,95884.41,
5367,141,64442.06,
5368,104,299194.56,
5369,151,959534.45,
5370,232,438294.24,
5371,46,233962.83,
5372,48,17666.98,
5373,55,23986.14,
5374,28,16319.05,
5375,703,275500.17,
5376,4,139537.88,
5377,46,222047.45,
5378,44,199912.43,
5379,34,117135.25,
5380,44,74629.83,
5381,170,13420.84,
5382,53,304803.92,
5383,442,885527.88,
5384,48,192959.69,
5385,9,386126.14,
5386,41,698151.49,
5387,25,79514.92,
5388,10,86213.19,
5389,24,3684.29,
5390,210,83887.77,
5391,136,20739.36,
5392,286,185307.51,
5393,11,153783.15,
5394,47,124564.74,
5395,45,87048.74,
5396,173,58035.61,
5397,42,139593.24,
5398,126,171556.14,
5399,4,76804.37,
5400,22,31076.95,
5401,131,127090.35,
5402,10,34860.29,
5403,42,11617.21,
5404,47,335850.76,
5405,40,132840.95,
5406,72,638618.62,
5407,132,933746.07,
5408,62,128499.24,
5409,6,168057.18,
5410,78,617896.68,
5411,63,245944.27,
5412,45,65827.1,
5413,12,124581.1,
5414,137,421420.25,
5415,54,467452.71,
5416,6,5575.35,
5417,162,274588.09,
5418,48,192098.31,
5419,50,73031.31,
5420,37,11354.84,
5421,13,118909.94,
5422,31,429346.74,
5423,67,38884.93,
5424,0,49566.61,
5425,74,39874.43,
5426,8,19365.95,
5427,738,89486.69,
5428,23,17341.95,
5429,8,41370.86,
5430,18,221845.82,
5431,74,361648.34,
5432,197,342038.74,
5433,5,63683.12,
5434,154,115621.67,
5435,34,4818.7,
5436,61,168177.92,
5437,21,29605.87,
5438,78,705583.08,
5439,364,189843.75,
5440,85,420960.98,
5441,514,36713.12,
5442,554,482067.91,
5443,91,12836.46,
5444,94,108831.93,
5445,85,74200.45,
5446,17,29381.54,
5447,97,305008.13,
5448,57,13532.4,
5449,122,410486.93,
5450,61,188929.25,
5451,47,311888.6,
5452,65,47233.43,
5453,480,338586.25,
5454,14,216087.95,
5455,46,13068.23,
5456,198,214126.1,
5457,25,143100.8,
5458,163,261101.41,
5459,66,138941.23,
5460,146,6487.48,
5461,71,142948.82,
5462,36,33961.35,
5463,568,411112.96,
5464,43,342443.53,
5465,15,70538.96,
5466,8,90447.5,
5467,43,688082.83,
5468,64,86612.22,
5469,5,49168.24,
5470,222,81504.59,
5471,33,371975.4,
5472,89,49769.77,
5473,38,23963.02,
5474,11,187018.13,
5475,3,16488.32,
5476,140,239211.91,
5477,34,211365.79,
5478,29,971265.46,
5479,49,279136.75,
5480,38,85766.99,
5481,11,71054.18,
5482,94,532681.7,
5483,27,634619.24,
5484,30,125089.51,
5485,78,529668.32,
5486,23,67872.99,
5487,163,80074.98,
5488,182,118474.78,
5489,43,119955.13,
5490,58,59240.59,
5491,21,77398.29,
5492,29,51614.85,
5493,15,75669.44,
5494,190,134241.08,
5495,212,41502.83,
5496,170,756326.52,
5497,550,1022871.82,
5498,8,158843.77,
5499,36,293973.33,
5500,77,45150.98,
5501,7,128565.09,
5502,303,100491.37,
5503,21,26515.82,
5504,14,12520.8,
5505,138,87539.27,
5506,45,236688.05,
5507,566,87695.18,
5508,27,233813.68,
5509,332,319192.23,
5510,22,181279.37,
5511,9,36865.89,
5512,8,162492.12,
5513,105,222116.4,
5514,88,349820.09,
5515,21,17706.54,
5516,77,28686.37,
5517,47,119342.5,
5518,103,52029.07,
5519,469,30640.45,
5520,336,139349.41,
5521,342,185565.7,
5522,43,100884.96,
5523,45,198011.3,
5524,48,29165.18,
5525,288,527268.24,
5526,11,157461.78,
5527,232,201584.01,
5528,23,468239.37,
5529,14,121944,
5530,26,207250.14,
5531,127,78115.93,
5532,75,97466.89,
5533,5,187896.72,
5534,65,124409.15,
5535,37,151427.86,
5536,86,413579.17,
5537,78,156774.6,
5538,14,65902.24,
5539,10,52173.58,
5540,1,21651.3,
5541,190,64782.23,
5542,96,141141.84,
5543,99,141314.44,
5544,53,3746.95,
5545,65,79745.49,
5546,113,217922.16,
5547,37,25841.82,
5548,57,347847.09,
5549,82,37221.47,
5550,2,145306.89,
5551,59,22251.29,
5552,20,660402.42,
5553,455,625897.45,
5554,162,71179.96,
5555,377,928133.44,
5556,49,17452.54,
5557,6,137033.61,
5558,175,138919.72,
5559,12,81109.36,
5560,164,101907.94,
5561,28,132247.07,
5562,218,103211.63,
5563,45,260535.83,
5564,18,142775.12,
5565,13,205212.39,
5566,24,1082580.25,
5567,9,102431.01,
5568,1026,178171.37,
5569,120,61585.57,
5570,102,62244.04,
5571,560,322109.22,
5572,259,388189.76,
5573,50,141051.11,
5574,13,76516.22,
5575,172,1040217.53,
5576,29,207296.1,
5577,38,55216.94,
5578,6,392651.02,
5579,40,214182.59,
5580,32,96733.2,
5581,21,263427.15,
5582,299,480921.86,
5583,10,124309.07,
5584,31,265474.43,
5585,34,3565.14,
5586,4,206495.7,
5587,74,114628.18,
5588,29,306232.71,
5589,9,13510.48,
5590,14,53905,
5591,34,41710.17,
5592,875,296106.67,
5593,35,788347.28,
5594,37,833165.95,
5595,389,360229.32,
5596,35,55078.29,
5597,30,687250.4,
5598,27,395413.03,
5599,26,54235.6,
5600,78,237079,
5601,41,300825.44,
5602,763,613844.91,
5603,13,243315.96,
5604,69,205120.57,
5605,97,578496.92,
5606,110,182912.17,
5607,46,86102.07,
5608,45,42189.61,
5609,187,223027.3,
5610,19,28426.41,
5611,34,237000.99,
5612,36,101033.64,
5613,208,212509.66,
5614,287,49518.09,
5615,12,89876.41,
5616,132,368488.52,
5617,8,157184.59,
5618,24,140525.53,
5619,11,226460.2,
5620,4,91899.59,
5621,29,161826.66,
5622,6,63488.22,
5623,507,112641.95,
5624,27,42282.36,
5625,280,130362.9,
5626,59,156393.88,
5627,10,60420.73,
5628,22,204174.56,
5629,211,93597.51,
5630,77,55885.92,
5631,14,57511.65,
5632,60,49695.86,
5633,15,42798.82,
5634,75,205899.05,
5635,483,545501.42,
5636,44,115142.96,
5637,1,61698.41,
5638,178,37450.47,
5639,50,25371.79,
5640,114,9073.07,
5641,10,420346.65,
5642,88,273719.94,
5643,5,318927.84,
5644,207,119210.64,
5645,6,3673.6,
5646,207,239958.36,
5647,112,98936.5,
5648,178,622832.31,
5649,25,36310.41,
5650,16,274087.36,
5651,550,774704.3,
5652,9,183236.69,
5653,74,288767.82,
5654,227,172263.71,
5655,69,58744.95,
5656,51,57943.33,
5657,215,517126.43,
5658,86,908906.73,
5659,67,500274.49,
5660,8,149988.91,
5661,25,30536.6,
5662,4,24219.12,
5663,88,13613.79,
5664,15,253558.11,
5665,43,236345.35,
5666,42,390300.2,
5667,88,304757.85,
5668,13,52435.94,
5669,904,540738.27,
5670,37,39064.83,
5671,5,103992.78,
5672,113,153677.78,
5673,28,11504.36,
5674,13,46863.85,
5675,461,408266.8,
5676,315,688724.6,
5677,113,720281.79,
5678,292,103051.54,
5679,225,29228.1,
5680,23,20893.25,
5681,90,173903.48,
5682,298,1154401.9,
5683,99,794789.53,
5684,14,15179.83,
5685,32,56864.29,
5686,16,36273.34,
5687,8,83064.96,
5688,526,109122.22,
5689,54,156506.54,
5690,98,122817.37,
5691,224,346938.96,
5692,117,121360.12,
5693,250,18148.29,
5694,337,42911.93,
5695,94,714957.48,
5696,32,144286.7,
5697,24,76529.57,
5698,13,110011.77,
5699,17,46819.55,
5700,27,7594.87,
5701,34,78848.59,
5702,99,294585.49,
5703,85,194192.37,
5704,35,48425.47,
5705,79,120271.65,
5706,93,404654.67,
5707,13,79027.08,
5708,66,466247.45,
5709,388,373662.25,
5710,58,184159.51,
5711,105,300475.39,
5712,104,289093.71,
5713,22,61568.92,
5714,7,285732.81,
5715,7,231781.3,
5716,197,105826.06,
5717,12,651877.11,
5718,205,286707.6,
5719,57,80035.77,
5720,88,61815.06,
5721,9,46354.37,
5722,34,21714.13,
5723,15,192664.45,
5724,194,66626.1,
5725,5,137727.61,
5726,455,751605.73,
5727,243,112057.88,
5728,52,23627.68,
5729,36,412473.8,
5730,34,92225.16,
5731,19,16619.46,
5732,64,86400.61,
5733,6,541567.06,
5734,72,169328.27,
5735,280,499533.99,
5736,266,267906.64,
5737,60,189499.04,
5738,165,49457,
5739,24,299683.64,
5740,210,414382.38,
5741,29,98234.74,
5742,10,54293.9,
5743,40,119550.18,
5744,240,189553.81,
5745,58,184707.57,
5746,24,49053.75,
5747,22,6654.4,
5748,15,83740.06,
5749,71,169904.83,
5750,37,51841.74,
5751,27,933151.08,
5752,45,111488.3,
5753,24,86077.17,
5754,117,315990.18,
5755,161,442710.57,
5756,22,123150.17,
5757,261,453339.61,
5758,178,38235.14,
5759,76,422995.55,
5760,27,20742.07,
5761,22,162092.9,
5762,79,52144.5,
5763,84,17958.14,
5764,68,238911.56,
5765,111,504114.29,
5766,113,13127.24,
5767,153,229505.4,
5768,46,569892.22,
5769,7,41136.03,
5770,23,87709.1,
5771,29,320113.28,
5772,32,743218.38,
5773,213,700826.29,
5774,224,35456.69,
5775,837,253135.35,
5776,2,52584.42,
5777,248,139555.08,
5778,13,136975.1,
5779,24,10908.33,
5780,302,143863.98,
5781,68,83929.83,
5782,249,603404.06,
5783,130,123323.31,
5784,324,171777.49,
5785,88,39013.94,
5786,193,22114.48,
5787,7,113508.45,
5788,4,56375.73,
5789,19,63036.56,
5790,25,613427.19,
5791,23,66198.2,
5792,57,451021.5,
5793,59,108321.38,
5794,74,41882.82,
5795,19,23731.68,
5796,72,1867.03,
5797,103,779894.82,
5798,20,52025.98,
5799,180,158528.7,
5800,113,249503.74,
5801,376,573951.39,
5802,27,6796.12,
5803,92,1300074.39,
5804,44,142114.13,
5805,45,59838.2,
5806,62,137275.71,
5807,13,47252.37,
5808,281,593038.26,
5809,93,154560.46,
5810,251,131339.47,
5811,137,178351.11,
5812,249,622067.34,
5813,148,10485.76,
5814,314,65587.04,
5815,188,73960.04,
5816,14,161252.98,
5817,13,76482.8,
5818,69,171075.71,
5819,171,163138.62,
5820,285,376827.2,
5821,37,122961.86,
5822,72,344209.03,
5823,83,276849.81,
5824,90,152572.63,
5825,31,68517.06,
5826,20,497937.56,
5827,159,83959.85,
5828,43,355733.28,
5829,100,254121.16,
5830,13,73866.24,
5831,27,17837.15,
5832,92,112325.61,
5833,22,901270.82,
5834,109,104227.86,
5835,3,19955.46,
5836,28,161913.83,
5837,65,35022.55,
5838,31,24527.44,
5839,5,99260.37,
5840,33,16894.37,
5841,37,50583.6,
5842,6,179606.73,
5843,24,364178.58,
5844,107,123240.2,
5845,21,58643.82,
5846,63,18922.63,
5847,27,185636.56,
5848,111,21192.59,
5849,26,220789.68,
5850,116,54882.84,
5851,12,67531.44,
5852,12,663455.48,
5853,41,1358.55,
5854,316,337371.02,
5855,39,331211.33,
5856,43,147604.65,
5857,69,51374.57,
5858,310,142207.02,
5859,93,66578.77,
5860,108,54066.98,
5861,296,100704.78,
5862,31,112254.79,
5863,18,486629.06,
5864,388,126237.93,
5865,153,110268.55,
5866,85,241746.4,
5867,26,130335.85,
5868,26,53539.17,
5869,25,98593.84,
5870,386,291125.33,
5871,65,15091.29,
5872,64,98959.59,
5873,48,28256.63,
5874,111,33398.07,
5875,144,718906.3,
5876,470,804788.98,
5877,90,502655.6,
5878,116,200520.35,
5879,29,16112.72,
5880,27,114581.23,
5881,37,44534.71,
5882,172,250434.77,
5883,362,139160.25,
5884,29,606087.72,
5885,259,158877.7,
5886,762,489843.95,
5887,196,10427.71,
5888,62,668049.36,
5889,154,613385.44,
5890,22,90002.27,
5891,308,47565.91,
5892,42,541925.8,
5893,126,163712.86,
5894,309,62871.19,
5895,585,605342.05,
5896,246,476681.16,
5897,52,31752.11,
5898,17,648558.5,
5899,33,303260.67,
5900,17,51512.13,
5901,28,259075.48,
5902,27,326918.64,
5903,15,138481.02,
5904,141,1077785.22,
5905,146,609669.87,
5906,94,360669.79,
5907,9,150514.91,
5908,72,218063.45,
5909,51,47365.15,
5910,6,9842.23,
5911,910,583407.91,
5912,77,140596.27,
5913,191,142756.87,
5914,9,164910.6,
5915,3,58448.69,
5916,10,111758.95,
5917,749,1141310.61,
5918,93,140853.19,
5919,77,230886.58,
5920,799,44175.04,
5921,26,76893.97,
5922,33,106915.91,
5923,99,24419.76,
5924,12,40687.89,
5925,24,222638.98,
5926,31,87757.39,
5927,7,159815.36,
5928,22,6670.14,
5929,61,100187.06,
5930,115,455609.32,
5931,41,96427.34,
5932,19,118339.94,
5933,31,276201.03,
5934,83,354325.35,
5935,220,64114.98,
5936,434,155145.55,
5937,7,86153.54,
5938,188,67822.49,
5939,108,1291693.19,
5940,40,103652.93,
5941,33,101243.78,
5942,40,589672.32,
5943,103,1378191.15,
5944,449,226352.44,
5945,31,146609.64,
5946,86,131209.66,
5947,57,84488.28,
5948,90,1647083.45,
5949,30,363040,
5950,339,112074.26,
5951,73,276273.53,
5952,10,16198.25,
5953,55,5728.16,
5954,9,2309.24,
5955,320,19577.49,
5956,7,55779.28,
5957,20,40561.09,
5958,79,82355.25,
5959,5,36316.41,
5960,105,1065971.25,
5961,91,386220.07,
5962,26,156249.24,
5963,32,70356.74,
5964,493,736547.15,
5965,78,35023.59,
5966,254,319887.81,
5967,25,499595,
5968,7,369077.06,
5969,35,659768.57,
5970,9,128075.45,
5971,6,36119.55,
5972,180,287271.04,
5973,8,30293.9,
5974,27,43541.71,
5975,179,986904.68,
5976,14,571264.3,
5977,32,90409.03,
5978,79,329768.9,
5979,281,752180.34,
5980,268,81206,
5981,379,129688.88,
5982,31,229041.44,
5983,6,67370.43,
5984,64,159163.92,
5985,256,539307.84,
5986,43,720333.35,
5987,83,620401.02,
5988,23,260172.72,
5989,240,25432.06,
5990,25,68449.05,
5991,7,149494.57,
5992,277,179209.99,
5993,174,95016.02,
5994,31,11987.15,
5995,156,107222.14,
5996,24,135483.62,
5997,130,127419.39,
5998,354,33155.23,
5999,9,45277.38,
6000,14,271668.32,
6001,104,285118.16,
6002,78,325289.67,
6003,42,197857.92,
6004,45,47040.92,
6005,25,101382.91,
6006,30,56975.23,
6007,19,145934.59,
6008,37,121339.27,
6009,28,507730.75,
6010,31,139081.65,
6011,4,21705.63,
6012,133,351395.51,
6013,29,15982.17,
6014,29,176304.28,
6015,145,354657.91,
6016,115,1436237.09,
6017,6,274624.94,
6018,46,54155.29,
6019,92,17644.64,
6020,29,298111.02,
6021,95,36462.54,
6022,122,287536.98,
6023,30,186720.74,
6024,12,119033.76,
6025,9,21639.64,
6026,5,37678.29,
6027,23,49778.7,
6028,152,374117.38,
6029,69,226304.72,
6030,13,52493.51,
6031,151,506942.09,
6032,93,149297.14,
6033,95,326225.56,
6034,6,108482.06,
6035,2,12329.66,
6036,56,1114613.75,
6037,16,198038.08,
6038,66,50060.97,
6039,63,192380.13,
6040,7,26398.88,
6041,89,196017.64,
6042,71,403454.03,
6043,10,57960.57,
6044,62,368700.4,
6045,3,57137.43,
6046,185,264491.12,
6047,69,328331.51,
6048,137,64520.78,
6049,98,133396.01,
6050,122,130905.17,
6051,7,47096.17,
6052,26,43230.77,
6053,101,55015.58,
6054,34,23198.44,
6055,41,88444.66,
6056,6,96530.95,
6057,43,105441.87,
6058,105,469501.15,
6059,26,248545.82,
6060,25,30160.69,
6061,5,26722.42,
6062,112,338842.59,
6063,540,724481.45,
6064,79,179585,
6065,44,78051.31,
6066,70,95978.38,
6067,29,120435.41,
6068,29,443136.19,
6069,13,39747.07,
6070,19,451937.33,
6071,36,40464.43,
6072,1,72218.13,
6073,78,736728.37,
6074,30,110162.18,
6075,98,74313.36,
6076,60,157551.34,
6077,29,8865.4,
6078,13,412540.52,
6079,50,214964.99,
6080,12,24881.61,
6081,42,345522.41,
6082,73,395552.85,
6083,32,78807.12,
6084,123,43663.9,
6085,40,286060,
6086,78,305813.03,
6087,109,30951.82,
6088,124,64615.31,
6089,44,55445.33,
6090,68,461286.08,
6091,169,103042.65,
6092,7,356007.44,
6093,7,25126.09,
6094,10,148737.05,
6095,18,159119.2,
6096,453,962558.18,
6097,11,91179.54,
6098,347,206128.64,
6099,358,1265507.98,
6100,34,39350.71,
6101,244,19997.5,
6102,18,7014.75,
6103,47,101812.06,
6104,811,755205.77,
6105,42,595208.24,
6106,64,20727.99,
6107,9,20100.15,
6108,28,110356.68,
6109,201,753978.23,
6110,40,118160.48,
6111,212,333634.35,
6112,107,358520.42,
6113,89,83935.53,
6114,26,307539.91,
6115,347,573291.33,
6116,4,39608.26,
6117,10,64592.2,
6118,160,588272.42,
6119,15,781070.14,
6120,94,57339.92,
6121,40,32519.89,
6122,81,323078.46,
6123,84,395614.78,
6124,242,52518.86,
6125,118,69417.69,
6126,11,203026.59,
6127,27,344580.43,
6128,651,89499.81,
6129,59,187545.43,
6130,42,38191.05,
6131,6,149245.36,
6132,63,220822.93,
6133,22,45190.12,
6134,11,26609.56,
6135,65,190599.26,
6136,77,215008.46,
6137,665,56159.63,
6138,79,960665.04,
6139,34,202954.75,
6140,13,131721.45,
6141,19,827776.4,
6142,11,162120.6,
6143,117,129035.11,
6144,57,94946.94,
6145,102,146399.88,
6146,61,841361.41,
6147,8,30050.52,
6148,169,354665.53,
6149,45,93320.21,
6150,0,10229.09,
6151,42,1208286.17,
6152,35,47795.38,
6153,702,1026321.52,
6154,200,362514.83,
6155,89,243199.87,
6156,30,85108.47,
6157,81,318440.24,
6158,311,99595.7,
6159,34,91718.27,
6160,465,325505.85,
6161,14,194998.05,
6162,320,143794.99,
6163,132,395189.42,
6164,254,130658.41,
6165,46,117809.86,
6166,101,61880.82,
6167,8,23708.06,
6168,57,158375.54,
6169,45,11615.3,
6170,19,157700.29,
6171,267,281104.84,
6172,33,34876.63,
6173,12,60479.66,
6174,10,38012.67,
6175,269,12608.79,
6176,384,557264.78,
6177,198,243752.19,
6178,35,13556.21,
6179,92,82877.16,
6180,166,324450.2,
